Truth,Pred
s,s
s,s
i,i
b,b
l,l
e,e
 , 
t,t
h,h
a,a
t,t
 , 
h,h
e,e
 , 
s,s
h,h
o,o
u,u
l,l
d,d
 , 
s,s
t,t
i,i
l,l
l,l
 , 
l,l
o,o
v,v
e,e
 , 
m,m
e,e
.,.
”,”
 , 
A,A
f,f
t,t
e,e
r,r
 , 
w,w
a,a
l,l
k,k
i,i
n,n
g,g
 , 
s,s
o,o
m,m
e,e
 , 
t,t
i,<DEL>
m,m
e,e
 , 
i,i
n,n
 , 
t,t
h,h
i,i
s,s
 , 
w,w
a,a
y,y
",",","
 , 
t,t
h,h
e,e
 , 
t,t
w,w
o,o
 , 
l,l
a,a
d,d
i,i
e,e
s,s
 , 
i,i
n,n
 , 
f,f
r,r
o,o
n,n
t,t
",",","
 , 
t,t
h,h
e,e
 , 
t,t
w,w
o,o
 , 
g,g
e,e
n,n
t,t
l,i
e,e
m,m
e,e
n,n
p,p
r,r
o,o
b,b
a,a
b,b
l,l
y,y
 , 
t,t
r,r
e,e
s,s
p,p
a,a
s,s
s,s
 , 
o,o
n,n
 , 
y,y
o,o
u,u
r,r
 , 
h,h
o,o
s,s
p,p
i,i
t,t
a,a
l,l
i,i
t,t
y,y
 , 
t,t
i,i
l,l
l,l
 , 
t,t
h,h
e,e
 , 
S,S
a,a
t,t
u,u
r,r
d,d
a,a
y,y
 , 
s,s
e,e
’, 
n,n
n,n
i,i
g,g
h,h
t,t
 , 
f,f
o,o
l,l
l,l
o,o
w,w
i,i
n,n
g,g
",",","
 , 
w,w
h,h
i,í
c,c
h,h
 , 
I,I
 , 
c,c
a,a
n,n
 , 
d,d
o,o
 , 
w,w
i,i
t,t
h,h
o,o
u,u
t,t
 , 
a,a
n,n
y,y
 , 
i,i
n,n
c,c
o,o
n,n
v,v
e,e
n,n
i,i
e,e
n,n
c,c
e,e
",",","
 , 
a,a
s,s
 , 
L,L
a,a
d,d
y,y
 , 
C,C
a,a
t,t
h,h
e,e
r,r
i,i
n,n
e,e
 ,<DEL>
i,i
s,s
 , 
f,f
a,a
r,r
 , 
f,f
r,r
o,o
m,m
 , 
o,o
b,b
j,j
e,e
c,c
t,t
i,i
n,n
g,g
 , 
t,t
o,o
 , 
m,m
y,y
 , 
o,o
c,c
c,c
a,a
s,s
i,i
o,o
n,n
a,a
l,l
 , 
a,a
b,b
s,s
e,e
n,n
c,c
e,e
 , 
o,o
n,n
 , 
a,a
 , 
S,S
u,u
n,n
d,d
a,a
y,y
",",","
 , 
p,p
r,r
o,o
v,v
i,i
d,d
e,e
d,d
 , 
t,t
h,h
a,a
t,t
s,s
e,e
 , 
p,p
a,a
m,m
a,a
t,t
u,u
j,j
u,u
",",","
 , 
n,n
i,i
k,k
d,d
y,y
 , 
m,m
e,e
z,z
i,i
 , 
n,n
á,á
m,m
i,i
 , 
n,n
e,e
b,b
y,y
l,l
o,o
 , 
s,s
v,v
á,á
r,r
u,u
.,.
 , 
K,K
r,r
o,o
m,m
ě,ě
 , 
t,t
ě,ě
c,c
h,h
t,t
o,o
 , 
t,t
ř,H
í,<DEL>
 , 
R,R
u,u
s,s
ů,ů
 , 
b,b
y,y
l,l
o,o
 , 
u,u
 , 
<INS>, 
n,n
á,á
s,s
 , 
z,z
a,a
 , 
m,m
é,é
 , 
d,d
o,o
b,b
y,y
 , 
o,o
s,s
m,m
 , 
o,o
s,s
o,o
b,b
 , 
j,J
i,i
n,n
ý,ý
c,c
h,h
 , 
š,š
l,l
e,a
c,c
h,h
t,ů
i,<DEL>
c,c
ů,ů
.,.
 , 
S,S
 , 
n,n
ě,ě
k,k
t,t
e,e
r,r
ý,ý
m,m
i,i
 , 
z,z
 , 
n,n
i,i
c,c
h,h
 , 
j,J
s,s
e,e
m,m
 , 
s,s
e,e
 , 
s,s
e,e
z,z
n,n
á,á
m,m
i,i
l,l
 , 
d,d
o,o
s,s
t,t
i,i
 , 
b,b
<INS>,i
l,l
í,<DEL>
z,z
c,c
e,e
",",","
 , 
b,b
a,a
 , 
i,[
 ,a
s,<DEL>
 , 
r,r
a,a
d,d
o,o
s,s
t,t
í,i
",",","
 , 
a,a
l,l
e,e
 , 
n,n
e,e
 , 
s,s
e,a
 , 
v,v
š,š
e,e
m,m
i,i
.,.
 , 
N,N
e,e
j,j
l,i
e,e
p,p
š,a
í,l
 , 
z,z
 , 
n,n
i,i
c,c
h,h
 , 
<INS>, 
b,b
y,y
l,l
i,l
 , 
j,J
a,e
k,k
s,s
i,!
 , 
c,c
h,h
o,o
r,r
o,o
b,b
n,n
í,i
",",","
n,n
o,o
c,c
?,?
 , 
O,O
v,v
š,š
e,e
m,m
.,.
 , 
V,V
š,š
a,a
k,k
 , 
k,k
d,d
 , 
k,k
 , 
n,n
á,á
m,m
 , 
r,r
á,á
n,n
o,o
 , 
p,p
ř,ř
i,i
š,š
e,e
l,l
",",","
 , 
v,v
i,i
 , 
j,j
s,s
i,i
 , 
j,j
e,e
.,.
 , 
A,A
n,n
o,o
",",","
 , 
a,a
l,l
e,e
 ,<DEL>
.,.
.,.
.,.
 , 
c,c
h,h
t,t
ě,ě
l,l
 , 
b,b
y,y
c,c
h,h
 , 
v,v
ě,ě
d,d
ě,ě
t,t
",",","
 , 
j,j
e,e
s,s
t,t
l,l
 , 
n,n
ě,ě
k,k
t,t
e,e
r,r
ý,ý
 , 
z,z
e,e
 , 
s,s
t,t
o,o
d,d
o,o
l,l
y,y
 , 
n,n
a,a
 , 
c,c
h,h
v,v
í,i
l,l
i,i
 , 
n,n
e,e
o,o
d,d
e,e
š,š
e,e
l,l
.,.
 , 
T,T
o,o
 , 
n,n
e,e
v,v
í,í
m,m
",",","
 , 
s,s
y,y
n,n
k,k
u,u
",",","
 , 
s,s
p,p
a,a
l,l
 , 
j,j
s,s
p,p
o,o
ř,ř
á,á
d,d
e,e
k,k
 , 
v,v
 , 
n,n
e,e
m,m
o,o
c,c
n,n
i,i
c,c
i,í
 , 
<INS>, 
n,n
e,e
n,n
u,u
t,t
k,k
a,a
l,l
 , 
k,k
 , 
o,o
b,b
z,z
v,v
l,l
á,á
š,š
t,t
n,n
 , 
č,č
i,i
s,s
t,t
o,o
t,t
ě,ě
.,.
 , 
A,A
l,l
e,e
 , 
o,o
 , 
p,p
o,o
ř,ř
á,á
d,<DEL>
 , 
t,t
o,o
m,m
 , 
p,p
r,r
o,o
m,m
l,l
u,u
v,v
í,í
m,m
 , 
p,p
o,o
z,z
d,d
ě,ě
j,j
 , 
S,S
o,o
t,t
v,v
a,a
 , 
ž,ž
e,e
 , 
m,n
n,n
ě,ě
 , 
Č,Č
e,e
k,k
u,u
n,n
o,o
v,v
 , 
p,p
o,o
d,d
a,a
l,l
 , 
č,č
a,a
j,j
",",;
 , 
m,z
i,i
m,r
o,o
c,c
h,h
o,o
d,d
e,e
 , 
ř,ř
e,e
č,č
e,e
n,n
o,o
 , 
u,u
p,p
r,r
a,a
v,v
e,e
n,n
ý,ý
 , 
z,z
 , 
n,n
e,e
m,m
o,o
c,c
n,n
i,i
č,č
n,n
í,í
 , 
v,v
o,o
d,d
y,y
",",","
 , 
k,k
t,t
e,e
 , 
p,p
ř,ř
i,i
n,n
á,á
š,š
e,e
l,l
i,i
 , 
d,d
o,o
 , 
p,p
o,o
k,k
o,o
j,j
e,e
 , 
j,j
e,e
d,d
n,n
o,o
u,u
 , 
n,n
a,a
 , 
c,c
e,e
l,l
ý,ý
 , 
d,d
e,e
n,n
",",","
y,y
o,o
u,u
 , 
h,h
a,a
v,v
e,e
 , 
o,o
r,r
d,d
e,e
r,r
e,e
d,d
 , 
a,a
 , 
 ,<DEL>
d,d
i,i
n,n
n,n
e,e
r,r
 , 
t,t
o,o
-,-
d,d
a,a
y,y
",",","
 , 
b,b
e,e
c,c
a,a
u,u
 , 
h,h
a,a
v,v
e,e
 , 
r,r
e,e
a,a
s,s
o,o
n,n
 , 
t,t
o,o
 , 
e,e
x,x
p,p
e,e
 , 
a,a
d,d
d,d
i,i
t,t
i,i
o,o
n,n
 , 
t,t
o,o
 , 
o,o
u,u
r,r
 , 
f,f
a,a
m,m
i,i
l,l
y,y
 , 
p,p
a,a
r,r
t,t
y,y
.,.
”,”
 , 
“,“
W,W
h,h
o,o
 , 
d,d
o,o
 , 
y,y
o,o
u,u
 , 
 ,<DEL>
m,m
y,y
 , 
d,d
e,e
a,a
r,r
?,?
 , 
I,|
 , 
k,k
n,n
o,o
w,w
 , 
o,o
f,f
 ,'
n,n
 , 
t,t
h,h
a,a
t,t
 , 
i,i
s,s
 , 
c,c
o,o
m,m
i,i
n,n
g,g
",",","
 , 
I,|
 , 
a,a
m,m
v,v
í,i
t,t
ě,t
z,a
s,n
t,t
v,v
í,i
m,m
 , 
a,a
 , 
p,p
r,r
o,o
n,n
i,i
k,k
a,a
<INS>,y
v,y
ý,e
m,n
",",.
 , 
š,ž
í,í
l,l
e,e
n,n
ý,y
m,m
 , 
h,h
l,l
a,a
s,d
e,e
<INS>,r
m,n
 , 
v,v
ř,ř
í,í
s,s
k,k
á,á
 , 
s,s
v,v
o,o
u,u
 , 
a,a
r,r
i,i
i,i
:,-
 ,<DEL>
l,l
a,e
-, 
l,l
a,a
-,<DEL>
 , 
l,l
a,a
-,<DEL>
 , 
l,l
a,a
l,l
a,a
",",","
 , 
j,j
e,e
ž,ž
 , 
p,p
ř,ř
e,e
<INS>,l
k,c
ř,h
i,l
k,e
u,u
j,i
e,e
 , 
v,v
š,š
e,e
c,c
h,h
n,n
y,y
 , 
o,o
s,s
t,t
a,a
t,t
n,n
í,i
 , 
h,h
l,l
a,a
s,n
y,y
.,.
 , 
N,N
a,a
p,p
a,a
d,d
l,l
o,o
 , 
<INS>,t
<INS>,a
m,m
n,<DEL>
e,e
",",.
 , 
s,s
e,e
j,j
d,d
e,e
m,m
e,e
l,l
i,i
 , 
s,s
e,e
 , 
j,j
e,e
d,d
n,n
o,o
u,u
 , 
m,m
y,y
 , 
v,v
š,ů
i,i
c,c
h,h
n,m
i,í
 , 
p,p
o,o
s,s
p,p
o,o
l,i
u,n
 , 
v,v
 , 
p,p
e,e
k,l
l,d
e,e
",",","
 , 
ž,<DEL>
e,e
 ,<DEL>
s,s
e,e
 , 
o,o
n,n
o,o
 , 
p,p
e,e
k,l
l,l
o,o
 , 
b,b
u,o
d,d
e,e
 , 
v,v
e,e
l,l
i,i
c,c
e,e
 , 
p,p
o,o
d,d
o,o
b,b
a,a
t,t
i,i
 , 
<INS>,I
k,c
 , 
t,t
o,o
m,m
u,o
t,t
o,o
 , 
m,m
í,i
s,s
t,t
u,a
.,.
 , 
N,K
e,e
s,s
t,t
r,r
p,p
ě,ě
l,l
z,z
ů,ů
s,s
t,t
á,á
v,v
á,á
m,m
 , 
j,j
a,a
k,k
o,o
 , 
b,b
y,y
 , 
ž,ž
e,e
 , 
s,s
e,e
 , 
n,n
e,e
m,m
o,o
h,h
u,u
 , 
o,o
b,b
e,e
 , 
o,o
b,b
s,s
l,l
u,u
h,h
y,y
",",","
 , 
a,a
č,č
k,k
o,o
l,l
i,i
 , 
 ,<DEL>
n,n
i,í
k,k
o,o
h,h
o,o
 , 
n,n
e,e
ž,ž
á,á
d,d
a,a
l,l
 , 
a,a
 , 
n,n
e,e
p,p
ř,ř
á,á
l,l
 , 
n,n
i,i
k,k
o,o
h,h
o,o
 , 
k,k
 , 
 ,<DEL>
V,V
s,s
k,k
u,u
t,t
k,k
u,u
 , 
v,v
ž,ž
d,d
y,y
c,c
k,k
y,y
 , 
 ,<DEL>
p,p
ř,ř
á,á
l,l
 , 
v,v
y,y
k,k
o,o
n,n
á,á
v,v
a,a
t,t
i,i
 ,<DEL>
 , 
s,s
á,á
m,m
",",","
 , 
a,a
 , 
z,z
e,e
j,j
m,m
é,é
n,n
a,a
 , 
t,t
a,a
n,n
d,d
 , 
h,h
e,e
 , 
w,w
a,a
s,s
 , 
n,n
o,o
t,t
 , 
w,w
i,i
l,l
l,l
i,i
n,n
g,g
 , 
t,t
o,o
 , 
h,h
a,a
v,v
e,e
 , 
t,t
h,h
e,e
 , 
a,a
t,f
t,t
e,e
m,m
p,p
t,t
 , 
k,k
n,n
o,o
w,w
n,n
 , 
t,t
i,i
l,l
l,<DEL>
 , 
i,i
t,t
s,s
 , 
s,s
u,u
c,c
c,c
e,é
s,s
s,ě
 , 
c,c
o,o
u,u
l,l
d,d
 , 
b,b
e,e
 , 
k,k
n,n
o,o
w,w
n,n
 , 
l,l
i,i
k,k
e,e
w,w
i,i
s,s
e,e
;,;
 , 
f,f
o,o
r,r
",",","
 , 
t,t
h,h
o,o
u,u
g,g
h,h
 , 
f,f
e,e
e,e
l,l
i,i
n,n
g,g
 , 
a,a
l,l
m,m
o,o
s,s
t,t
 , 
s,s
e,e
c,c
u,u
r,r
e,e
",",","
 , 
a,a
n,n
d,d
 , 
w,w
i,i
t,t
<INS>,l
h,i
 , 
r,r
e,e
a,a
s,s
o,o
n,n
",",","
 , 
f,f
o,o
r,r
 , 
C,C
h,h
a,a
r,r
l,l
o,o
t,t
t,t
e,e
 , 
h,h
a,a
d,d
 , 
b,b
e,e
e,e
n,n
 , 
t,t
o,o
l,l
e,e
r,r
a,a
b,b
l,l
y,y
 , 
e,e
n,n
c,c
o,o
u,u
r,r
a,a
g,g
i,i
n,n
g,g
",",","
 , 
h,h
e,e
 , 
w,w
a,a
s,s
 , 
c,c
o,o
m,m
p,p
a,a
r,r
a,a
t,t
i,i
v,v
e,e
l,l
y,y
 , 
d,d
i,i
f,f
f,f
i,i
d,d
e,e
n,n
t,t
 , 
s,s
i,i
n,n
c,c
e,e
 , 
t,t
h,h
e,e
n,n
e,e
b,b
u,a
d,n
e,e
 , 
v,v
í,i
c,c
e,e
 , 
ž,f
í,i
t,n
i,<DEL>
 , 
n,n
a,a
 , 
s,s
v,v
ě,ě
t,t
ě,e
!,“
"""",<DEL>
 , 
A,A
 , 
r,r
o,o
d,d
i,i
č,č
o,o
v,v
é,é
",",","
 , 
t,b
i, 
 , 
a,a
n,h
i,i
 , 
n,n
e,e
v,v
ě,ě
d,d
í,í
",",","
 , 
k,k
t,t
e,e
r,r
é,é
m,m
u,i
 , 
s,s
v,v
a,a
t,t
é,ě
m,m
u,ů
 , 
s,s
e,e
 , 
m,m
a,a
j,y
í,<DEL>
 , 
m,m
o,o
d,d
l,i
i,r
t,t
i,i
;,;
 , 
m,m
a,a
t,t
k,k
a,a
 , 
d,d
i,i
v,v
 , 
j,j
í,i
 , 
k,k
 , 
n,n
o,o
h,h
á,á
m,m
 , 
n,n
e,e
p,p
a,a
d,d
l,i
a,a
 , 
a,a
 , 
p,p
l,ž
á,á
č,č
e,e
.,.
 , 
A,A
 , 
s,s
t,t
a,a
r,t
ý,y
 , 
p,p
o,o
v,v
í,í
d,d
á,ě
:,:
 , 
„,„
K,K
d,a
y,y
b,b
y,y
c,c
h,h
o,o
m,m
 , 
b,b
y,y
l,l
i,í
 , 
z,z
n,n
a,a
l,k
i,<DEL>
 , 
a,a
 , 
v,v
ě,á
d,d
ě,ě
l,l
i,<DEL>
",",<DEL>
 , 
n,n
e,e
v,v
y,y
h,h
l,i
e,e
d,d
a,e
l,l
i,t
 , 
b,b
y,y
c,c
h,h
o,o
m,m
 , 
t,u
i,<DEL>
 , 
t,t
a,a
k,k
o,o
v,v
é,é
h,h
o,o
 , 
m,m
u,u
ž,ž
e,e
",",.
 , 
d,d
c,c
e,e
r,r
o,o
 , 
t,t
y,y
n,n
a,a
r,r
 , 
l,l
e,e
ž,ž
e,e
l,l
 , 
n,n
a,a
p,p
r,r
o,o
t,t
i,i
 , 
 ,<DEL>
A,A
k,k
i,i
m,m
 , 
A,A
k,k
i,i
m,m
y,y
č,č
 , 
t,t
a,a
k,k
",",","
 ,<DEL>
 , 
s,s
e,e
 , 
d,d
o,o
t,t
ý,ý
k,k
a,a
l,l
i,i
 , 
h,h
l,l
a,a
v,v
a,a
 , 
p,p
r,r
a,a
c,c
o,o
v,v
a,a
l,l
 , 
a,a
s,s
i,i
 , 
d,d
o,o
 , 
d,d
e,e
 , 
n,n
e,e
b,b
o,o
 , 
j,j
e,e
d,d
e,e
n,n
á,á
c,c
t,t
i,i
 , 
h,h
o,o
 , 
l,l
e,e
p,p
i,i
l,l
 , 
j,j
a,a
k,k
o,o
u,u
s,s
i,i
 , 
r,r
ů,ů
z,z
n,n
o,o
b,b
a,a
r,r
e,e
v,v
n,n
o,o
u,u
 , 
s,s
v,v
l,l
o,o
s,s
t,t
 , 
m,m
u,u
c,c
h,h
 , 
o,o
f,f
 , 
i,i
t,t
s,s
 , 
a,a
n,n
i,i
m,m
a,a
t,t
i,i
o,o
n,n
",",","
 , 
a,a
n,n
d,d
 , 
a,a
l,l
m,m
o,o
s,s
t,t
 , 
a,a
l,l
l,l
 , 
i,i
t,t
s,s
 , 
s,s
e,e
n,n
s,s
e,e
",",","
 , 
b,b
y,y
 , 
t,t
h,h
e,e
 , 
a,a
b,b
s,s
e,e
n,n
c,c
e,e
 , 
o,o
f,f
 , 
J,J
a,a
n,n
e,é
 , 
a,a
n,n
d,d
 , 
E,E
l,l
i,i
z,z
a,a
b,b
e,e
t,t
h,h
.,.
 , 
T,T
h,h
e,e
y,y
 , 
f,f
o,o
u,u
n,n
d,d
 , 
M,M
a,a
r,r
y,y
",",","
 , 
a,a
s,s
 , 
u,u
s,s
u,u
a,a
l,l
",",","
 , 
d,d
e,e
e,e
p,p
 , 
i,i
n,n
 , 
t,t
h,h
e,e
 , 
s,s
t,t
u,u
d,d
y,y
 , 
o,o
f,f
 , 
t,t
h,h
o,o
r,r
o,o
u,u
g,g
h,h
 , 
b,b
a,a
s,s
s,s
 , 
a,a
n,n
d,d
<INS>, 
<INS>,©
 , 
h,h
u,u
m,m
a,a
n,n
 , 
n,n
a,a
t,t
u,u
r,r
e,e
;,;
 , 
a,a
n,n
d,d
 , 
h,h
a,a
d,d
 , 
s,s
o,o
m,m
e,e
 , 
n,n
e,e
w,w
 , 
e,e
x,x
t,t
r,r
a,a
c,c
t,t
s,s
 , 
t,t
o,o
 , 
a,a
d,d
m,m
i,i
r,r
e,e
 , 
a,a
n,n
d,d
 , 
s,s
o,o
m,m
e,e
 , 
n,n
e,e
w,w
s,c
h,<DEL>
a,<DEL>
l,<DEL>
l,<DEL>
 ,<DEL>
l,<DEL>
i,i
k,v
e,<DEL>
 ,<DEL>
y,<DEL>
o,<DEL>
u,<DEL>
r,<DEL>
 ,<DEL>
h,<DEL>
u,<DEL>
s,<DEL>
b,<DEL>
a,a
n,<DEL>
d,<DEL>
 ,<DEL>
q,<DEL>
u,<DEL>
i,<DEL>
t,<DEL>
e,<DEL>
 ,<DEL>
a,<DEL>
s,<DEL>
 ,<DEL>
w,<DEL>
e,<DEL>
l,l
l,<DEL>
 ,<DEL>
a,<DEL>
s,<DEL>
 ,<DEL>
J,<DEL>
a,<DEL>
n,<DEL>
e,<DEL>
’,<DEL>
s,<DEL>
.,<DEL>
”,<DEL>
 ,<DEL>
“,<DEL>
T,<DEL>
h,<DEL>
e,<DEL>
 ,<DEL>
o,<DEL>
b,<DEL>
s,<DEL>
e,<DEL>
q,<DEL>
u,<DEL>
i,i
o,<DEL>
u,<DEL>
s,<DEL>
 ,<DEL>
c,c
i,<DEL>
v,<DEL>
i,<DEL>
l,<DEL>
i,<DEL>
t,<DEL>
y,y
.,<DEL>
”,<DEL>
 , 
E,<DEL>
l,<DEL>
i,<DEL>
z,<DEL>
a,<DEL>
b,<DEL>
e,<DEL>
t,<DEL>
h,<DEL>
’,<DEL>
s,s
 ,<DEL>
s,<DEL>
p,p
i,i
r,r
i,i
t,t
s,s
 , 
s,s
o,o
o,o
n,n
 , 
r,r
i,i
s,s
i,i
n,n
g,g
 , 
t,t
o,o
 , 
p,b
l,l
a,a
y,y
f,f
u,a
l,l
n,a
e,é
s,s
s,s
 , 
a,a
g,g
a,<DEL>
i,<DEL>
n,<DEL>
",",<DEL>
 , 
s,s
h,h
e,e
 , 
w,v
a,a
n,n
t,t
e,e
d,d
 , 
M,K
r,r
.,.
 , 
D,D
a,e
r,r
c,o
y,y
 , 
t,t
o,o
 , 
<INS>, 
a,S
c,c
c,c
o,o
u,u
n,n
t,t
 , 
f,f
o,o
r,r
 , 
h,h
i,i
s,s
 , 
h,h
a,a
v,v
i,i
n,n
g,g
 , 
e,o
v,v
e,e
r,r
 , 
f,f
a,a
l,l
l,l
e,e
n,n
 , 
<INS>,h
i,ě
n,r
 , 
l, 
o,m
v,<DEL>
e,<DEL>
 , 
w,l
i,o
t,v
h,é
 , 
h,v
e,í
r,<DEL>
.,<DEL>
 , 
“,“
H,H
o,o
w,y
 , 
c,c
o,o
u,u
l,l
d,d
 , 
y,y
o,o
u,u
s,s
e,e
 , 
z,r
e,e
 , 
v,v
š,š
e,e
c,c
h,h
 , 
s,s
i,i
l,l
 , 
n,m
i,i
č,č
e,e
<INS>,l
h,i
o,o
 , 
n,n
e,e
p,p
r,r
a,a
c,c
o,o
v,v
a,a
l,h
i,<DEL>
",",","
 , 
j,j
a,a
k,l
 ,c
t,t
o,e
 , 
p,p
r,e
o,d
 , 
s,s
o,o
b,b
o,o
t,t
u,u
 , 
p,p
ř,i
e,e
d,d
p,p
i,i
s,m
u,i
j,<DEL>
e,e
 , 
v,v
í,i
r,n
a,a
.,<DEL>
 , 
J,J
a,a
k,k
é,é
 , 
t,t
o,e
 , 
n,n
e,é
m,m
o,o
ž,i
n,n
é,é
 , 
a,a
n,n
e,e
<INS>,i
k,n
d,i
o,o
t,w
y,<DEL>
 , 
m,m
n,n
ě,ě
 , 
v,s
y,y
p,p
r,r
a,á
v,v
o,o
v,v
á,á
v,v
a,a
l,l
 , 
p,p
o,o
k,k
a,a
ž,b
d,š
é,é
",",<DEL>
 , 
k,k
d,d
y,y
ž,ž
 , 
s,s
e,e
 , 
v,v
r,r
a,a
c,c
e,e
l,l
 , 
z,z
e,e
 , 
s,s
y,y
n,n
a,a
g,g
o,o
g,g
y,y
",",:
 , 
j,j
a,a
k,k
é,é
 ,<DEL>
t,t
o,o
 , 
k,k
 , 
v,<DEL>
í,<DEL>
ř,ř
e,e
 , 
n,n
e,e
p,p
o,o
d,d
o,o
b,b
n,n
é,é
 , 
z,a
p,p
r,r
á,a
v,v
y,y
 ,<DEL>
a,a
 , 
p,p
o,o
v,v
ě,é
s,s
t,t
i,i
 ,<DEL>
z,z
 , 
P,P
e,e
t,t
r,r
o,e
h,h
r,r
a,e
d,d
u,n
 , 
m,m
n,n
ě,e
 , 
p,p
ř,ř
i,i
n,n
á,á
š,š
í,í
v,v
a,a
l,l
",",<DEL>
 , 
u,v
j,j
i,i
š,t
ť,t
u,b
j,j
e,e
 , 
m,m
n,h
e,e
",",<DEL>
d,d
ě,ě
l,l
a,a
t,t
.,<DEL>
"""",""""
 , 
M,M
i,i
m,m
o,a
 , 
j,j
i,i
n,n
é,é
 , 
n,n
u,u
t,t
i,i
l,l
 , 
<INS>, 
A,A
.,.
., 
.,<DEL>
v,v
a,a
",",","
 , 
a,a
b,b
y,y
 , 
m,m
u,u
 , 
z,z
o,o
u,u
v,v
a,a
l,l
 , 
b,b
o,o
t,t
y,y
 , 
a,a
 , 
v,v
y,y
n,n
á,á
š,š
e,e
l,l
 , 
z,z
 , 
l,l
o,o
ž,ž
n,n
i,i
c,c
e,e
 , 
r,r
ů,ů
z,z
n,n
é,é
 , 
v,v
á,á
z,z
y,y
 , 
a,a
 , 
p,p
ř,ř
e,e
c,c
e,e
 , 
s,s
e,e
 , 
d,d
l,l
o,o
u,u
h,h
o,o
 , 
n,n
e,e
m,m
o,o
h,h
l,i
 , 
z,z
b,b
a,a
v,v
i,i
t,t
i,i
 , 
m,m
y,y
š,s
l,i
é,é
n,n
<INS>,i
k,c
y,y
",",","
 , 
ž,ž
e,e
 , 
A,A
.,.
., 
.,<DEL>
v,v
 ,<DEL>
j,j
e,e
s,s
t,t
 , 
v,v
e,e
<INS>,i
l,l
i,i
k,c
ý,y
 , 
u,u
m,m
ě,ě
l,l
e,e
c,<DEL>
.,.
 , 
P,P
o,o
d,d
o,o
b,b
i,i
z,z
n,n
a,a
 , 
s,s
e,e
 , 
t,t
á,á
h,h
l,i
a,a
 , 
b,b
e,e
z,z
 , 
k,k
o,o
n,n
c,c
e,e
",",.
 , 
s,s
k,k
o,o
r,r
o,o
 , 
c,c
e,e
l,l
ý,ý
 , 
r,r
o,o
k,k
.,<DEL>
 , 
K,K
o,o
n,n
e,e
č,č
n,n
ě,ě
 , 
s,s
e,e
 , 
m,m
a,a
j,j
o,o
r,r
 , 
d,d
o,o
v,v
t,t
í,i
p,p
i,i
l,l
",",.
 , 
ž,ž
e,e
 , 
h,h
o,o
 , 
m,m
á,á
i,i
n,n
 , 
a,a
n,n
d,d
 , 
n,n
e,e
a,a
r,r
 , 
B,B
r,r
i,i
g,g
h,h
t,t
o,o
n,n
 , 
w,v
i,a
t,t
h,h
 , 
a,a
s,s
s,s
u,u
r,t
a,a
n,n
c,c
e,e
s,s
 , 
o,o
f,f
 , 
s,s
p,p
e,e
e,e
d,d
y,y
 , 
p,p
a,a
y,y
m,m
e,e
n,n
t,t
",",","
 , 
f,f
o,o
r,r
 , 
w,w
h,h
i,i
c,c
h,h
 , 
I,I
 , 
h,h
a,a
v,v
e,e
<INS>,.
 , 
p,p
l,l
e,e
d,d
g,g
e,e
d,d
 , 
m,m
y,y
s,s
e,e
l,l
f,t
.,<DEL>
 , 
A,A
n,n
d,d
 , 
w,w
i,i
l,l
l,<DEL>
 , 
y,y
o,o
u,u
 , 
g,g
i,i
v,v
e,e
 , 
y,y
o,o
u,u
r,r
s,s
e,e
l,l
f,f
 , 
t,t
h,h
e,e
 , 
t,l
r,r
o,o
u,u
b,b
l,l
e,e
 , 
o,o
f,f
 , 
c,c
a,a
r,n
r,<DEL>
y,y
i,i
n,n
g,g
 , 
<INS>, 
s,s
i,i
m,m
i,i
l,l
a,a
r,r
 , 
a,a
s,s
s,s
u,u
r,r
a,a
n,n
c,c
e,e
s,s
 , 
t,t
o,o
 , 
h,h
i,i
s,s
 , 
c,<DEL>
r,r
e,e
d,a
i,i
t,t
o,o
r,r
s,s
 , 
i,i
n,n
 , 
M,M
e,e
r,r
y,y
t,t
o,o
n,n
",",","
 , 
o,o
f,f
 , 
w,w
h,h
o,o
m,m
 , 
I,I
 , 
s,s
h,h
a,a
l,l
l,l
 , 
s,s
u,u
b,b
j,j
o,o
i,i
n,n
 , 
a,a
 , 
l,f
i,i
s,s
t,t
",",","
 , 
a,a
c,c
c,c
o,o
r,r
d,d
i,i
n,n
g,g
 , 
t,t
o,o
 , 
h,h
i,i
s,s
Z,A
ů,N
s,M
t,<DEL>
a,a
n,n
e,e
t,i
e,e
 , 
s,s
p,p
á,a
t,t
 , 
s,S
 ,T
n,Á
á,D
m,I
i,L
",",<DEL>
 , 
z,Z
a,a
t,l
o,o
p,m
í,<DEL>
m,m
e,e
 , 
v,v
 ,l
k,a
u,m
c,b
h,<DEL>
y,y
n,n
i,u
.,<DEL>
 , 
C,G
h,h
r,m
a,ů
ň,<DEL>
 , 
B,B
ů,ů
h,l
!,t
 ,-
J,J
e,e
n,n
 , 
t,r
o,é
 , 
n,n
e,e
!,l
 , 
T,H
u,e
 ,<DEL>
b,b
y,y
 , 
m,m
ě,ě
 , 
n,n
a,a
š,s
l,h
i,<DEL>
 , 
o,a
k,k
a,a
m,n
ž,r
i,a
t,l
ě,ě
!,t
 , 
J,J
e,e
n,n
 ,<DEL>
t,<DEL>
o,o
 , 
<INS>, 
n,n
e,e
!,}
 , 
P,D
ř,i
e,e
<INS>,n
m,i
l,l
<INS>,e
o,t
u,i
v,v
a,a
l,l
i,i
