Truth,Pred
n,n
a,a
z,z
n,n
a,á
č,c
i,l
l,l
 , 
r,I
u,u
<INS>,i
k, 
o,o
u,u
",",<DEL>
 , 
j,j
a,a
k,l
o,o
 , 
b,b
y,y
 , 
v,<DEL>
 ,<DEL>
c,c
e,e
l,l
é,é
m,m
 , 
o,o
k,l
o,o
l,l
í,i
 , 
b,b
y,y
l,l
i,i
 , 
s,s
a,a
m,m
í,i
 , 
p,p
a,a
r,i
t,t
y,y
z,z
á,a
n,n
i,i
.,<DEL>
 , 
D,D
a,a
l,l
 , 
p,p
r,r
s,s
t,i
 , 
n,n
a,a
 , 
ú,u
s,s
t,t
a,a
 , 
a,&
 , 
<INS>,c
d,l
o,o
d,d
a,a
l,l
:, 
 , 
V,'
y,y
 , 
b,b
u,u
d,d
e,e
<INS>,l
<INS>,e
<INS>, 
<INS>,p
<INS>,a
<INS>,i
t,t
e,)
s,s
a,a
k,k
e,e
 , 
t,t
h,h
a,a
t,t
 , 
h,h
i,i
s,s
 , 
m,m
a,a
n,n
n,n
e,e
r,r
s,s
 , 
a,a
r,r
e,e
 , 
t,t
h,h
u,u
s,s
 , 
s,s
o,o
f,l
t,t
e,e
n,n
e,e
d,d
.,<DEL>
 , 
M,M
y,y
 , 
r,r
e,e
p,p
r,r
o,o
o,o
f,f
s,s
 , 
a,a
t,t
 , 
H,H
u,u
n,n
s,s
f,f
o,o
r,r
d,d
 , 
c,c
o,o
u,u
l,l
d,d
 , 
n,n
o,o
t,t
 , 
w,w
o,o
r,r
k,k
 , 
s,s
<INS>,t
u,i
c,c
h,h
 , 
a,a
 , 
c,c
h,h
a,a
n,n
g,g
e,e
 , 
a,a
s,s
 , 
t,t
h,h
i,i
s,s
.,<DEL>
 , 
I,I
t,t
 , 
i,I
s,s
 , 
i,i
m,m
p,p
o,o
s,s
s,s
i,i
b,b
l,l
e,e
 , 
t,t
h,h
a,a
t,t
 , 
h,h
e,c
 , 
s,s
h,h
o,o
u,u
l,l
d,d
 , 
s,s
t,t
i,i
l,l
l,l
 , 
l,l
o,o
v,v
e,e
 , 
m,m
<INS>,i
e,e
.,<DEL>
”,<DEL>
 , 
A,A
f,f
t,t
e,e
r,r
 , 
w,w
a,a
l,l
k,k
i,l
n,n
g,g
 , 
s,s
o,o
m,m
e,e
 , 
t,t
<INS>,n
i,i
m,<DEL>
e,e
 , 
i,i
n,n
 , 
t,t
h,h
i,l
s,s
 , 
w,w
<INS>,v
a,a
y,y
",",","
 , 
t,t
h,h
e,e
 , 
t,t
w,w
o,o
 , 
l,l
a,a
d,d
i,i
e,e
s,s
 , 
i,J
n,n
 , 
f,f
r,r
o,o
n,n
t,t
",",<DEL>
 , 
t,t
h,h
e,e
 , 
t,t
w,w
<INS>,v
o,o
 , 
g,o
e,e
n,n
t,t
l,i
e,e
m,m
e,e
n,n
p,p
r,r
o,o
b,b
a,a
b,b
l,l
y,y
 , 
t,t
r,r
e,e
s,s
p,p
a,a
s,s
s,s
 , 
o,o
n,n
 , 
y,y
o,o
u,u
r,r
 , 
h,h
o,o
s,s
p,p
i,i
t,t
a,a
l,l
i,i
t,t
y,y
 , 
t,t
i,i
l,l
l,l
 , 
t,t
h,h
e,e
 , 
S,S
a,a
t,t
u,u
r,r
d,d
a,a
y,y
 , 
s,s
e,e
’, 
n,n
n,n
i,i
g,g
h,h
t,t
 , 
f,f
o,o
l,l
l,l
o,o
w,n
i,i
n,n
g,g
",",.
 , 
w,w
h,h
i,i
c,c
h,h
 , 
I,[
 , 
c,c
a,a
n,n
 , 
d,d
o,o
 , 
w,w
i,i
t,t
h,h
o,o
u,u
t,t
 , 
a,a
n,n
y,y
 , 
i,i
n,n
c,c
o,o
n,n
v,v
e,e
n,n
i,i
e,e
n,n
c,c
e,e
",",<DEL>
 , 
a,<DEL>
s,<DEL>
 ,<DEL>
L,L
a,a
d,d
y,y
 , 
C,C
a,a
t,t
h,h
e,e
r,r
i,i
n,n
e,e
 ,<DEL>
i,i
s,s
 , 
f,t
a,a
r,r
 , 
f,f
r,r
o,o
<INS>,I
m,l
 , 
o,o
b,b
j,j
e,e
c,c
t,t
i,i
n,n
g,g
 , 
t,t
o,o
 , 
m,m
y,y
 , 
o,o
c,c
c,c
a,a
s,s
i,i
o,o
n,n
a,a
l,l
 , 
a,a
b,b
s,s
e,e
n,n
c,c
e,e
 , 
o,o
n,n
 , 
a,a
 , 
S,S
u,u
n,n
d,d
a,a
y,y
<INS>, 
",",","
 , 
p,p
r,r
o,o
v,v
i,i
d,d
e,e
d,d
 , 
t,t
h,h
a,a
t,t
s,s
e,e
 , 
p,p
a,a
m,m
a,a
t,l
u,y
j,j
u,u
<INS>, 
",",","
 , 
n,n
i,i
k,k
d,d
y,y
 , 
m,m
e,e
z,z
i,l
 , 
n,n
á,á
m,m
i,i
 , 
n,n
e,e
b,b
y,y
l,l
o,o
 , 
s,s
v,v
á,á
r,r
u,u
.,.
 , 
K,K
r,r
o,o
m,m
ě,e
 , 
t,t
ě,ě
c,c
h,h
t,t
o,o
 , 
t,t
ř,l
í,<DEL>
 , 
R,R
u,u
s,s
ů,u
 , 
b,b
y,y
l,l
o,o
 , 
u,u
 , 
n,n
á,á
s,a
 , 
z,z
a,a
 , 
m,m
é,é
 , 
d,d
o,o
b,b
y,y
 , 
o,o
s,s
m,m
 , 
o,o
s,s
o,o
b,b
 , 
j,J
i,I
n,n
ý,y
c,c
h,h
 , 
š,B
l,l
e,e
c,c
h,h
t,ü
i,<DEL>
c,c
ů,u
.,.
 , 
S,8
 , 
n,n
ě,ě
k,k
t,t
e,e
r,r
ý,y
m,m
i,l
 , 
z,z
 , 
n,n
i,l
c,c
h,h
 , 
j,J
s,s
e,e
m,m
 , 
s,s
e,e
 , 
s,s
e,e
z,z
n,n
á,á
m,m
i,i
l,l
 , 
d,d
o,o
s,s
t,t
i,í
 , 
b,b
l,l
í,l
z,z
c,c
e,e
",",;
 , 
b,b
a,a
 , 
i,1
 ,8
s,<DEL>
 , 
r,r
a,a
d,d
o,o
s,s
t,t
í,l
",",","
 , 
a,a
l,l
e,e
 , 
n,n
e,e
 , 
s,s
e,e
 , 
v,v
š,š
e,e
m,m
i,l
.,.
 , 
N,N
e,e
j,l
l,i
e,e
p,p
š,ě
í,l
 , 
z,z
 , 
n,n
i,l
c,c
h,h
 , 
b,b
y,y
l,l
i,l
 , 
j,J
a,e
k,k
s,s
i,l
 , 
c,c
h,h
o,o
r,r
o,o
b,b
n,n
í,l
",",","
n,n
o,o
c,c
?,?
 , 
O,O
v,v
š,š
e,e
m,m
.,.
 , 
V,V
š,š
a,a
k,k
 , 
k,k
d,d
 , 
k,k
 , 
n,n
á,á
m,m
<INS>,n
 , 
r,r
á,á
n,n
o,o
 , 
p,p
ř,ř
i,i
š,š
e,e
l,l
",",","
 , 
v,v
i,i
 , 
j,j
s,s
i,i
 , 
j,j
e,e
.,.
 , 
A,<DEL>
n,<DEL>
o,<DEL>
",",<DEL>
 ,<DEL>
a,a
l,l
e,e
 , 
.,<DEL>
.,<DEL>
.,<DEL>
 ,<DEL>
c,c
h,h
t,t
ě,ě
l,l
 , 
b,b
y,y
c,c
h,h
 , 
v,v
ě,ě
d,d
ě,ě
t,t
",",","
 , 
j,j
e,e
s,s
t,t
l,l
 , 
n,n
ě,ě
k,k
t,t
e,e
r,x
ý,ý
 , 
z,z
e,e
 , 
s,s
t,t
o,o
d,d
o,o
l,l
y,y
 , 
n,n
a,a
 , 
c,c
h,h
v,v
í,í
l,l
i,i
 , 
n,n
e,e
o,o
d,d
e,e
š,š
e,e
l,l
.,<DEL>
 , 
T,T
o,o
 , 
n,n
e,e
v,v
í,í
m,m
",",;
 , 
s,s
y,y
n,n
k,k
u,u
",",","
 , 
<INS>,j
s,s
<INS>, 
<INS>,A
p,n
a,o
l,","
 , 
<INS>,s
<INS>,p
j,a
s,l
p,p
o,o
ř,ě
á,<DEL>
d,d
e,e
k,k
 , 
v,<DEL>
 ,<DEL>
n,n
e,e
m,m
o,o
c,c
n,n
i,i
c,c
i,i
 , 
n,n
e,e
n,n
u,u
t,t
k,k
a,a
l,l
 , 
k,<DEL>
 ,<DEL>
o,o
b,b
z,z
v,v
l,l
á,á
š,š
t,t
n,n
 , 
č,č
i,i
s,s
t,t
o,o
t,t
ě,ě
.,<DEL>
 , 
A,A
l,l
e,e
 , 
o,<DEL>
 ,<DEL>
p,p
o,o
ř,c
á,á
d,d
 , 
t,t
o,o
m,n
 , 
p,p
r,r
o,o
m,m
l,l
u,u
v,v
í,í
m,n
 , 
p,p
o,o
z,z
d,d
ě,ě
j,j
 , 
S,s
o,o
t,t
v,v
a,a
 , 
ž,2
e,e
 , 
m,z
n,n
ě,ě
 , 
Č,c
e,e
k,k
u,u
n,n
o,o
v,v
 , 
p,p
o,o
d,d
a,a
<INS>, 
l,1
 , 
č,c
a,a
j,j
",",<DEL>
 , 
m,=
i,l
m,z
o,o
c,c
h,h
o,o
d,d
e,e
 , 
ř,f
e,e
č,č
e,e
n,n
o,o
 , 
u,v
p,p
r,r
a,a
v,v
e,e
n,n
ý,y
 , 
z,<DEL>
 ,<DEL>
n,n
e,e
m,r
o,o
c,c
n,n
i,i
č,č
n,n
í,i
 , 
v,v
o,o
d,d
y,y
<INS>, 
",",","
 , 
k,k
t,t
e,e
 , 
p,p
ř,f
i,í
n,n
á,á
š,š
e,e
l,l
i,i
 , 
d,d
o,o
 , 
p,p
o,o
k,k
o,o
j,j
e,e
 , 
j,j
e,e
d,d
n,n
o,o
u,u
 , 
n,n
a,a
 , 
c,c
e,e
l,l
ý,y
 , 
d,d
e,e
n,n
",",","
y,y
o,o
u,u
 , 
h,h
a,a
v,v
e,e
 , 
o,o
r,r
d,d
e,e
r,r
e,e
d,d
 , 
a,a
 , 
 ,<DEL>
d,d
i,i
n,n
n,n
e,e
r,r
 , 
t,t
o,o
-,-
d,d
a,a
y,y
",",;
 , 
b,b
e,e
c,c
a,a
u,u
 , 
h,h
a,a
v,v
e,e
 , 
r,r
e,e
a,a
s,s
o,o
n,n
 , 
t,t
o,o
 , 
e,e
x,x
p,p
e,e
 , 
a,a
d,d
d,d
i,i
t,t
i,i
o,o
n,n
 , 
t,t
o,o
 , 
o,o
u,u
r,r
 , 
f,f
a,a
m,m
i,i
l,l
y,y
 , 
p,p
a,a
r,r
t,t
y,y
.,.
”,<DEL>
 , 
“,""""
W,W
h,h
o,o
 , 
d,d
o,o
 , 
y,y
o,o
u,u
 , 
 ,<DEL>
m,m
y,y
 , 
d,d
e,e
a,a
r,r
?,?
 , 
I,<DEL>
 ,<DEL>
k,k
n,n
o,o
w,w
 , 
o,o
f,f
 , 
n,n
 , 
t,t
h,h
a,a
t,t
 , 
i,i
s,s
 , 
c,c
o,o
m,m
i,i
n,n
g,g
",",;
 ,<DEL>
I,<DEL>
 , 
a,a
m,m
v,J
í,i
t,t
ě,e
z,a
s,p
t,h
v,i
í,n
m,<DEL>
 , 
a,<DEL>
 ,<DEL>
p,p
r,r
o,o
n,n
i,d
k,r
a,a
<INS>, 
<INS>, 
v,V
ý,E
m,I
",",L
 , 
š,d
í,i
l,l
e,e
n,n
ý,<DEL>
m,m
 , 
h,b
l,l
a,a
s,n
e,e
<INS>,r
m,n
 , 
v,v
ř,i
í,i
s,a
k,l
á,á
 , 
s,s
v,v
o,o
u,0
 , 
a,a
r,n
i,i
i,-
:,<DEL>
 ,<DEL>
l,l
a,a
-, 
l,l
a,a
-, 
 , 
<INS>, 
l,l
a,a
-,<DEL>
 , 
l,l
a,a
l,l
a,a
",",","
 , 
j,j
e,e
ž,é
 , 
p,p
ř,t
e,e
k,l
ř,d
i,l
k,c
u,u
j,i
e,e
 , 
v,v
š,é
e,e
c,c
h,l
n,n
y,y
 , 
o,o
s,a
t,t
a,a
t,t
n,<DEL>
í,í
 , 
h,h
l,l
a,a
s,n
y,y
<INS>, 
.,.
 , 
N,h
a,a
p,p
a,a
d,d
l,l
o,e
 , 
m,E
n,n
<INS>,n
e,e
",",.
 , 
s,a
e,e
j,i
d,d
e,e
m,m
e,e
l,l
i,í
 , 
s,a
e,e
 , 
j,j
e,e
d,d
n,n
o,o
u,u
 , 
m,n
y,y
 , 
v,v
š,ü
i,i
c,c
h,h
n,m
i,<DEL>
 , 
p,p
o,o
s,e
p,p
o,o
l,l
u,n
 , 
v,'
 ,<DEL>
p,p
e,e
k,l
l,d
e,e
",",","
 , 
ž,B
e,e
 , 
s,$
e,e
 , 
o,o
n,n
o,o
 , 
p,<DEL>
e,<DEL>
k,<DEL>
l,<DEL>
o,<DEL>
 ,<DEL>
b,b
u,u
d,d
e,e
 , 
v,r
e,e
l,l
i,i
c,c
e,e
 , 
p,p
o,o
d,d
o,o
b,b
a,a
t,t
i,i
 , 
<INS>,l
k,c
 , 
t,t
o,o
m,m
u,o
t,t
o,o
 , 
m,n
í,l
s,a
t,t
u,u
.,<DEL>
 , 
N,K
e,e
s,s
t,t
r,r
p,p
ě,ě
l,l
<INS>, 
<INS>,p
<INS>,e
<INS>,l
<INS>,d
<INS>,l
<INS>,o
z,z
ů,ú
s,s
t,t
á,á
v,v
á,á
m,m
 , 
j,j
a,a
k,k
o,o
 , 
b,b
y,y
 , 
ž,z
e,e
 , 
s,s
e,e
 , 
n,n
e,e
m,m
o,o
h,h
u,u
 , 
o,o
b,b
e,e
 , 
o,o
b,b
s,s
l,l
u,u
h,h
y,y
",",<DEL>
 , 
a,a
č,č
k,k
o,o
l,l
i,i
 , 
 ,<DEL>
n,n
i,í
k,k
o,o
h,h
o,o
 , 
n,n
e,e
ž,ž
á,á
d,d
a,a
l,l
 , 
a,<DEL>
 ,<DEL>
n,n
e,e
p,p
ř,ŕ
á,á
l,l
 , 
n,n
i,i
k,k
o,o
h,h
o,o
 , 
k,<DEL>
 ,<DEL>
 ,<DEL>
V,V
s,s
k,k
u,u
t,t
k,k
u,u
 , 
v,v
ž,ž
d,d
y,y
c,c
k,k
y,y
 , 
 ,<DEL>
p,<DEL>
ř,<DEL>
á,<DEL>
l,<DEL>
 ,<DEL>
v,v
y,y
k,k
o,o
n,n
á,á
v,v
a,a
t,t
i,i
 , 
 ,<DEL>
s,s
á,á
m,m
",",","
 , 
a,<DEL>
 ,<DEL>
z,z
e,e
j,j
m,m
é,é
n,n
a,a
 , 
<INS>,p
<INS>,ř
<INS>,á
t,l
a,a
n,n
d,d
 , 
h,h
e,e
 , 
w,w
a,a
s,g
 , 
n,n
o,o
t,t
 , 
w,w
i,i
l,l
l,l
i,i
n,n
g,g
 , 
t,t
o,o
 , 
h,h
a,a
v,v
e,e
 , 
t,t
h,h
e,e
 , 
a,a
t,f
t,t
e,e
m,m
p,p
t,t
 , 
k,k
n,l
o,o
w,w
n,n
 , 
t,t
i,i
l,l
l,l
 , 
i,i
t,t
s,s
 , 
s,s
u,u
c,c
c,c
e,e
s,s
s,a
 , 
c,c
o,o
u,u
l,l
d,d
 , 
b,b
e,e
 , 
k,<DEL>
n,<DEL>
o,<DEL>
w,<DEL>
n,<DEL>
 ,<DEL>
l,l
i,i
k,k
e,e
w,w
i,i
s,s
e,e
;,;
 , 
f,f
o,o
r,r
",",<DEL>
 , 
t,t
h,h
o,o
u,u
g,g
h,h
 , 
f,f
e,e
e,e
l,l
i,i
n,n
g,g
 , 
a,a
l,l
m,m
o,o
s,s
t,t
 , 
s,s
e,e
c,c
u,u
r,r
e,e
",",<DEL>
 , 
a,a
n,n
d,d
 , 
w,""""
i,i
t,t
h,h
<INS>,i
 , 
r,r
e,e
a,a
s,s
o,o
n,n
<INS>, 
",",/
 , 
f,t
o,o
r,r
 , 
C,C
h,h
a,a
r,d
l,<DEL>
o,o
t,t
t,t
e,e
 , 
h,h
a,a
d,d
 , 
b,b
e,e
e,e
n,n
 , 
t,t
o,o
l,l
e,e
r,r
a,a
b,b
l,l
y,y
 , 
e,e
n,n
c,o
o,o
u,u
r,r
a,a
g,g
i,i
n,n
g,g
",",<DEL>
 , 
h,h
e,e
 , 
w,w
a,a
s,s
 , 
c,c
o,o
m,m
p,p
a,a
r,r
a,á
t,t
i,i
v,v
e,e
l,l
y,y
 , 
d,d
i,i
f,f
f,f
i,i
d,d
e,e
n,n
t,t
 , 
s,s
i,i
n,n
c,c
e,e
 , 
t,t
h,h
e,e
<INS>, 
<INS>,k
<INS>,n
<INS>,o
<INS>,w
<INS>,n
n,r
e,e
b,b
u,u
d,u
e,e
 , 
v,v
í,l
c,c
e,e
 , 
ž,{
í,i
t,n
i,<DEL>
 , 
n,n
a,a
 , 
s,s
v,ŕ
ě,é
t,c
ě,c
!,r
"""",'
 , 
A,A
 , 
r,r
o,e
d,d
i,i
č,č
o,o
v,v
é,e
",",<DEL>
 , 
t,<DEL>
i,<DEL>
 ,<DEL>
a,a
n,l
i,<DEL>
 , 
n,n
e,r
v,v
ě,é
d,d
í,l
",",<DEL>
 , 
k,k
t,t
e,e
r,r
é,é
m,m
u,u
 , 
s,s
v,v
a,a
t,t
é,e
m,m
u,u
 , 
s,s
e,e
 , 
<INS>,r
m,n
a,a
j,y
í,<DEL>
 , 
m,m
o,o
d,d
l,<DEL>
i,i
t,c
i,i
;,;
 , 
m,m
a,a
t,t
k,k
a,a
 , 
d,d
i,i
v,v
 , 
j,J
í,I
 , 
k,k
 , 
n,n
o,c
h,h
<INS>,ú
á,l
m,n
 , 
n,n
e,e
p,p
a,a
d,a
l,l
a,a
 , 
a,[
 ,'
p,<DEL>
l,<DEL>
á,<DEL>
č,č
e,e
.,<DEL>
 , 
A,<DEL>
 ,<DEL>
s,s
t,t
a,a
r,r
ý,y
 , 
p,p
o,o
v,v
í,i
d,d
á,á
:,:
 , 
<INS>,_
„,I
K,c
d,a
y,v
b,b
y,y
c,c
h,h
o,o
m,n
 , 
b,b
y,y
l,t
i,i
 , 
z,m
n,<DEL>
a,a
l,r
i,<DEL>
 , 
a,<DEL>
 ,<DEL>
v,v
ě,(
d,é
ě,i
l,l
i, 
",",","
 , 
n,n
e,e
v,v
y,y
h,h
l,l
e,e
d,d
a,a
l,l
i,i
 , 
b,b
y,y
c,c
h,h
o,o
m,n
 , 
t,t
i,<DEL>
 ,<DEL>
t,<DEL>
a,a
k,k
o,o
v,v
é,é
h,h
o,o
 , 
m,m
u,u
ž,t
e,e
",",<DEL>
 , 
d,d
c,c
e,e
r,r
o,o
 , 
t,t
y,y
n,n
a,a
r,r
 , 
l,l
e,e
ž,ž
e,e
l,l
 , 
n,n
a,a
p,p
r,r
o,o
t,t
i,i
 , 
 ,<DEL>
A,A
k,k
i,i
m,m
 , 
A,A
k,k
i,i
m,m
y,y
č,č
 , 
t,t
a,a
k,k
",",","
 ,<DEL>
 , 
s,s
e,e
 , 
d,d
o,o
t,t
ý,ý
k,k
a,a
l,l
i,i
 , 
h,h
l,l
a,a
v,v
a,a
 , 
p,p
r,r
a,a
c,c
o,o
v,v
a,a
l,l
 , 
a,a
s,s
i,i
 , 
d,d
o,o
 , 
d,d
e,e
 , 
n,n
e,e
b,b
o,o
 , 
j,j
e,e
d,d
e,e
n,n
á,á
c,c
t,t
i,i
 , 
h,h
o,o
 , 
l,l
e,e
p,p
i,i
l,l
 , 
j,j
a,a
k,k
o,o
u,u
s,s
i,i
 , 
r,r
ů,ů
z,z
n,n
o,o
b,b
a,a
r,r
e,e
v,v
n,n
o,o
u,u
 , 
s,s
v,v
l,l
o,o
s,s
t,t
 , 
m,m
u,u
c,c
h,h
 , 
o,o
f,ŕ
 , 
i,i
t,t
s,s
 , 
a,a
n,n
i,i
m,m
a,a
t,t
i,i
o,o
n,n
",",;
 , 
a,a
n,n
d,d
 , 
a,a
l,l
m,m
o,o
s,s
t,t
 , 
a,a
l,l
l,l
 , 
i,i
t,t
s,s
 , 
s,s
e,e
n,n
s,s
e,e
",",","
 , 
b,b
y,y
 , 
t,t
h,h
e,e
 , 
a,a
b,b
s,s
e,e
n,n
c,c
e,e
 , 
o,o
f,f
 , 
J,J
a,a
n,n
e,e
 , 
a,a
n,n
d,d
 , 
E,E
l,l
i,i
z,z
a,a
b,b
e,e
t,t
h,h
.,<DEL>
 , 
T,T
h,h
e,e
y,y
 , 
f,f
o,o
u,u
n,n
d,d
 , 
M,M
a,a
r,r
y,y
",",;
 , 
a,a
s,s
 , 
u,u
s,s
u,u
a,a
l,l
",",","
 , 
d,d
e,e
e,e
p,p
 , 
i,i
n,n
 , 
t,t
h,h
e,e
 , 
s,s
t,t
u,u
d,d
y,y
 , 
o,o
f,f
 , 
t,t
h,h
o,o
r,r
o,o
u,u
g,g
h,h
 , 
b,b
a,a
s,s
s,s
 , 
a,a
n,n
d,d
 , 
h,h
u,u
m,m
a,a
n,n
 , 
n,n
a,a
t,t
u,u
r,r
e,e
;,;
 , 
a,a
n,n
d,d
 , 
h,h
a,a
d,d
 , 
s,s
o,o
m,m
e,e
 , 
n,n
e,e
w,w
 , 
e,e
x,x
t,t
r,r
a,a
c,c
t,t
s,s
 , 
t,t
o,o
 , 
a,a
d,d
m,m
i,l
r,r
e,e
 , 
a,a
n,n
d,d
 , 
s,s
o,o
m,m
e,e
 , 
n,n
e,e
w,w
s,s
h,h
a,a
l,l
l,l
 , 
l,l
i,z
k,k
e,e
 , 
y,Y
o,o
u,u
r,r
 , 
h,h
u,u
s,s
b,b
a,a
n,n
d,d
 , 
q,Q
u,a
i,-
t,t
e,e
 , 
a,v
s,<DEL>
 ,<DEL>
w,<DEL>
e,e
l,l
l,l
 , 
a,<DEL>
s,<DEL>
 ,<DEL>
J,J
a,a
n,n
e,e
’,<DEL>
s,<DEL>
.,<DEL>
”,<DEL>
 , 
“,<DEL>
T,<DEL>
h,h
e,e
 , 
o,o
b,b
s,a
e, 
q,g
u,i
i,i
o,o
u,n
s,a
 , 
c,c
i,i
v,v
i,l
l,l
i,i
t,c
y,y
.,-
”,<DEL>
 , 
E,r
l,l
i,_
z,z
a,a
b,b
e,e
t,c
h,h
’,<DEL>
s,<DEL>
 , 
s,<DEL>
p,<DEL>
i,<DEL>
r,<DEL>
i,<DEL>
t,<DEL>
s,<DEL>
 ,<DEL>
s,<DEL>
o,o
o,o
n,n
 , 
r,I
i,z
s,a
i,i
n,n
g,g
 , 
t,F
o,<DEL>
 ,<DEL>
p,<DEL>
l,l
a,e
y,y
f,f
u,o
l,l
n,a
e,e
s,a
s,a
 , 
a,2
g,9
a,a
i,2
n,1
",",","
 , 
s,a
h,h
e,e
 , 
w,v
a,a
n,n
t,t
e,e
d,d
 , 
M,I
r,t
.,<DEL>
 , 
D,D
a,e
r,r
c,c
y,y
 , 
t,G
o,<DEL>
 ,<DEL>
a,<DEL>
c,c
c,c
o,o
u,u
n,n
t,t
 , 
f,É
o,o
r,r
 , 
h,h
i,z
s,a
 , 
h,h
a,a
v,v
i,a
n,n
g,g
 , 
e,c
v,v
e,e
r,r
 , 
f,f
a,a
l,l
l,l
e,e
n,n
 , 
i,<DEL>
n,<DEL>
 ,<DEL>
l,<DEL>
o,o
v,v
e,e
 , 
w,v
i,i
t,c
h,h
 , 
h,n
e,e
r,r
.,<DEL>
 , 
“,<DEL>
H,H
o,o
w,v
 , 
c,c
o,e
u,u
l,l
d,d
 , 
y,y
o,o
<INS>,1
<INS>, 
<INS>,a
<INS>,p
<INS>,i
<INS>,r
<INS>,z
<INS>,t
u,?
s,8
e,e
 , 
z,z
e,e
 , 
v,v
š,i
e,e
c,c
h,h
 , 
s,s
i,i
l,l
 ,<DEL>
n,n
i,i
č,c
e,e
<INS>,l
h,i
o,o
 , 
n,n
e,e
p,p
r,r
a,a
c,c
o,o
v,r
a,a
l,b
i,<DEL>
",",","
 , 
j,J
a,a
k,l
 ,c
t,t
o,o
 , 
p,<DEL>
r,<DEL>
o,<DEL>
 ,<DEL>
s,s
o,o
b,b
o,o
t,t
u,u
 , 
p,p
ř,ŕ
e,e
d,d
p,p
i,i
s,m
u,n
j,i
e,e
 , 
v,1
í,7
r,n
a,a
.,<DEL>
 , 
J,J
a,a
k,k
é,é
 , 
t,t
o,e
 , 
n,n
e,e
m,n
o,o
ž,i
n,n
é,é
 , 
a,a
n,n
e,e
<INS>,l
k,n
d,i
o,o
t,l
y,v
 , 
m,m
n,n
ě,é
 , 
v,s
y,y
p,p
r,r
a,á
v,r
o,o
v, 
á,ä
v,r
a,a
l,l
 , 
p,p
o,o
k,k
a,a
ž,b
d,í
é,é
",",<DEL>
 , 
k,k
d,d
y,y
ž,ž
 , 
s,B
e,e
 , 
v,v
r,r
a,a
c,c
e,e
l,l
 , 
z,z
e,e
 , 
s,s
y,j
n,n
a,a
g,g
o,o
<INS>,x
g,)
y, 
",",:
 , 
j,j
a,a
k,k
é,e
 ,r
t,<DEL>
o,o
 , 
k,k
 , 
v,E
í,r
ř,<DEL>
e,e
 , 
n,<DEL>
e,e
p,p
o,o
d,d
o,o
b,b
n,n
é,e
 , 
z,m
p,<DEL>
r,<DEL>
á,á
v,1
y,7
 ,<DEL>
a,a
 , 
p,p
o,o
v,r
ě,é
s,s
t,t
i,i
 ,<DEL>
z,z
 , 
P,#
e,e
t,t
r,r
o,e
h,h
r,r
a,e
d,d
u,u
 , 
m,u
n,e
ě,<DEL>
 , 
p,p
ř,i
i,i
n,n
á,á
š,i
í,n
v,<DEL>
a,a
l,l
",", 
 ,o
u,u
<INS>,i
j,z
i,i
š,e
ť, 
u,n
j,t
e,<DEL>
 , 
m,'
n,P
e,r
",",o
d,d
ě,é
l,l
a,a
t,t
.,.
"""",<DEL>
 , 
M,N
i,i
<INS>,i
<INS>,r
m,n
o,a
 , 
j,j
i,i
n,n
é,é
 , 
n,n
u,u
t,t
i,i
l,l
 , 
A,<DEL>
.,<DEL>
.,<DEL>
.,<DEL>
v,v
a,a
",",<DEL>
 , 
a,a
b,h
y,y
 , 
m,m
u,u
 , 
z,z
o,o
u,u
v,v
a,a
l,l
 , 
b,b
o,o
t,t
y,y
 , 
a,a
 , 
v,v
y,y
n,n
á,á
š,š
e,e
l,l
 , 
z,2
 , 
l,l
o,o
ž,ž
n,n
i,i
c,c
e,e
 , 
r,r
ů,ů
z,z
n,n
é,é
 , 
v,V
á,á
z,z
y,y
 , 
a,a
 , 
p,p
ř,r
e,e
c,c
e,e
 , 
s,s
e,e
 , 
d,d
l,l
o,o
u,u
h,h
o,o
 , 
n,n
e,e
<INS>,r
m,n
o,o
h,h
l,l
 , 
z,z
b,b
a,a
v,v
i,i
t,t
i,i
 , 
m,m
y,y
š,s
l,i
é,é
n,n
<INS>,i
k,c
y,y
<INS>, 
",",","
 , 
ž,ž
e,e
 , 
A,Ä
.,'
., 
.,:
v,V
 ,<DEL>
j,j
e,e
s,s
t,t
 , 
v,v
e,e
l,<DEL>
i,i
k,c
ý,ý
 , 
u,u
m,m
ě,d
l,l
e,e
c,a
.,<DEL>
 , 
P,P
o,o
d,d
o,o
b,b
i,i
z,z
n,n
a,a
 , 
s,s
e,e
 , 
t,t
á,á
h,h
l,i
a,a
 , 
b,b
e,e
z,z
 , 
k,k
o,o
n,n
c,c
e,e
",",_
 , 
s,s
k,k
<INS>,r
o,o
r,r
o,o
 , 
c,c
e,e
l,l
ý,ý
 , 
r,r
o,o
k,k
., 
 , 
K,K
o,o
n,n
e,e
č,c
n,n
ě,é
 , 
s,s
e,e
 , 
m,m
a,a
j,j
o,o
r,r
 , 
d,d
o,o
v,v
t,t
í,i
p,p
i,i
l,l
",",.
 , 
ž,2
e,e
 , 
h,h
o,o
 , 
m,m
á,á
i,I
n,n
 , 
a,a
n,n
d,d
 , 
n,n
e,e
a,a
r,r
 , 
B,B
r,r
i,<DEL>
g,g
h,h
t,l
o,o
n,n
 , 
w,<DEL>
i,<DEL>
t,<DEL>
h,<DEL>
 ,<DEL>
a,a
s,s
s,s
u,u
r,r
